"date","022202f7-d1e6-435c-9764-3928e63e05f7","eb7fd34b-192c-437d-aa65-6ccd2b4b5cd1","1036b7f0-ddf2-43b0-8de2-964e14332004","86edcca7-3bd4-4e4c-801d-cb1a6effcf9d","795d703c-b462-434a-9754-27327e667fe8","c1cbf6e9-ad26-45f7-a238-6330a62708c4","e17a0bd8-b94c-4afc-a131-4f28a6a8b93c","109551c9-8a8b-4bb7-8899-bd3d29287ef5","5ce7562c-f4ea-4381-96d9-f37262d33ea3","933bdf75-683f-49ad-9a45-2f3b1173a0ba","42d823a9-7901-480a-910d-e52283a1d2c6","8307849d-329a-49dc-b131-3dd9aeff5f1a","d31227cc-2ea6-4dd5-b410-e3cfcd6ab8fe","7115a379-176f-4304-aae8-b1f56f0098f5","88e539f2-5310-4d87-a9d1-74f77006132f","1c40173c-e5ec-4243-8bf6-742a3e40c75d","552d7867-7586-4a15-8b33-b3304715d964","0d6892b0-644c-4c85-aee8-13ee9d2d62bb","365635c1-61e6-4a5f-ab3e-877784249180","80f54c64-da7a-435c-8c6c-e98a2e7fd2f8","5586b8a2-f1c2-4f7a-9e23-478f09ff9cf8","c621b06b-4f8f-49ac-8938-759055cf3905","da90c827-f14c-4775-89d1-aff503e1db70","5411ca7e-ba37-4a55-834e-ef24c3daedde","f267647f-b56a-4780-bcfc-919c92de6b6c","4161f28b-480d-4899-a7d8-d027f524d062","199552d7-d517-42a1-9183-245004a6afc8","84d97a78-3915-493b-ac2e-df5dad1493a1","866fcfe8-4cb3-4f08-b345-7167840b7f3e","6df7785f-1959-4ec9-9e62-1cc2a9b52867","e55ca55a-d769-4b37-b6a7-07f68daa6987","a0b96d90-58e7-4a21-ab7c-2d80ee89d803","8091366d-8285-4b59-9518-c16b0d9f4646","35efdc88-dc33-405a-8ed6-049dfd1c7cb5","68f497f2-e2e1-4282-8ad2-cefbfe20376e","cf425d7f-ea88-4365-a19d-d7d2feef8230","3918eb2d-46ca-4b58-acfb-46468bf66b45","a528c926-abb3-4335-aebb-978264bdfaaa","3c47bb19-df27-4e7b-9ce4-dde59255f146","21b39a37-f5bc-44a4-81f0-08fc04e38f25","eb672ae8-aed8-42f3-8a92-e5d49aa34e9e","60de540b-5df7-4ed9-b436-b568975d3a1f","f7cff4f2-529d-487a-abdf-fc5e299cd0e2","f260f2e9-46ba-4f47-aa22-27bfc6122d7e","08439126-3e24-44e5-932e-e11efb7295f6","ad9ad2e3-d048-4559-9cff-ea3bbbc75ae4","4d753f65-0f4b-44d2-a492-5627f3848827","a445adb0-f38b-4df5-8789-4dff33855576","8f2b7881-b5cf-427f-b615-981736863f1d","43a6de42-676f-4fbf-b55a-32e4b4f423a0","31536d1e-1eec-4354-b650-3d7d3624fdb9","983a8e54-1900-4d8a-88bb-9f3e8a70df7a","e68ca1d1-807b-4233-b129-a619d074a204","2446051f-ab36-4056-9a4e-ad7012c25ae3","1b96acfd-a6f3-4010-b50c-da5bfc13fecc","04221ecb-4b42-41b2-a4bb-c3e31d0c2527" 
2021-05-25,1557.99572753906,635.3401144,17834.58203125,11527.6015625,2150.97705078125,585.0316296,372.445678,,578.3166488,769.8974752,1994.907673,4210.082533,2629.922477,3797.992895,3397.795884,1729.819599,2094.036903,776.7999499,743.9444258,479.1646592,1564.307012,2612.30932617188,2954.42333984375,702.1559355,2221.94295432639,4604.61040789508,3918.68633578329,5427.99178509645,2179.64753057122,2389.3180827143,1833.53457731085,2244.73204925178,4157.29,2687.47,3631.55,4653.95,4294.430053,1719.082409,1015.633687,1150.762186,1248.65174386143,2133.2939097332,2492.30444019505,2769.69861464029,5980.9426837357,989.997776,2700.92891880643,2649.32683199243,2663.97062311529,2927.15381956558,3931.59882784622,876.2669174,931.9952616,935.4990783,895.8307899,7395.59327832194
2021-05-24,1556.26806640625,642.982295,17834.66015625,11527.65234375,2153.412109375,594.5692465,377.1066881,,572.3930398,768.6833809,1993.718462,4226.382822,2643.837641,3806.379847,3406.012083,1741.310381,2111.822123,780.1141781,749.9749717,477.692012,1564.278272,2636.5419921875,2959.19091796875,710.9431382,2240.35655170516,4671.7695669426,3966.13972311507,5491.39184560145,2189.24127581786,2403.62186137469,1850.04404278043,2245.61554661874,4201.83,2682.11,3634.82,4733.48,4350.618934,1717.692316,1035.092179,1162.428066,1248.24427515909,2138.42621890906,2497.85207100984,2779.77594982904,6003.63333265591,990.1407529,2701.26657929466,2649.37845004785,2663.15898401375,2925.30387203235,3926.61724913841,877.6262414,941.5580568,952.9480333,896.3292922,7421.10542681212
2021-05-21,1553.25317382812,639.7149439,17835.6015625,11528.259765625,2137.64208984375,593.7593749,375.4824537,,568.1366907,765.4451562,1975.472461,4166.781046,2642.575342,3782.286924,3390.613604,1727.496812,2086.917621,773.7795008,740.4589847,469.5482278,1553.623664,2619.1474609375,2936.6494140625,707.8809753,2227.41785234226,4665.82790114997,3958.81910092421,5441.63812855685,2172.25875756399,2342.88299074412,1830.0541922086,2241.65896712429,4168.55,2674.89,3587.82,4697.77,4314.378157,1715.672456,1030.167791,1153.413202,1248.10561539499,2123.88788219578,2478.48092231484,2695.88329580174,5971.88810700015,986.3514916,2663.5871687247,2610.44944185519,2621.50542700735,2877.75282613734,3851.91128002179,867.5023546,934.8591175,952.0335467,884.0533765,7353.40403670006
2021-05-20,1553.13208007812,637.0600112,17833.673828125,11527.0146484375,2137.42041015625,590.2094968,374.102034,,567.4974496,763.1418412,1962.147025,4164.423545,2647.488284,3775.000948,3385.641013,1725.880838,2087.716821,772.4474374,738.7912536,471.7411198,1552.753892,2622.8681640625,2940.00268554688,705.2786241,2219.29839603135,4652.15656873871,3951.92157289155,5410.45685909595,2173.05116271217,2342.09070102823,1823.68436779254,2246.90757776655,4149.88,2680.68,3588.18,4680.91,4302.62789,1715.237648,1026.943417,1147.514199,1248.01317649599,2121.78873707844,2475.08002526375,2716.50574531006,5960.04869940214,987.1504637,2673.45195209033,2621.06854831884,2632.6308360441,2890.72654416319,3882.59851986338,868.6431388,932.5229497,946.0738317,885.1493019,7352.79064220971
2021-05-19,1551.62084960938,636.0228715,17833.83203125,11527.1162109375,2114.72705078125,590.3981839,374.0563858,,559.0467316,751.2960813,1923.772394,4084.098738,2626.422532,3740.968454,3356.084232,1718.633485,2076.732649,763.3559034,731.6894521,463.0797119,1546.625572,2590.55346679688,2909.78076171875,705.1925656,2214.70612434394,4635.0543879665,3949.28030169533,5425.01605559754,2166.73142088619,2286.35407587828,1826.37467951313,2223.38526307583,4156.56,2647.62,3545.45,4668.17,4311.573717,1712.213721,1022.723309,1132.93388,1247.47899323902,2094.5024621279,2454.55564449145,2677.95010870464,5925.16227921824,976.6642927,2639.02337670785,2587.6854969448,2599.12329673081,2852.69560127659,3825.59749218528,858.2422599,923.9968964,944.553755,872.1025843,7278.60336414464
2021-05-18,1552.0078125,641.0524921,17834.7421875,11527.7060546875,2117.50610351562,596.0133405,377.9656786,,562.8656375,757.9992402,1908.139213,4084.866004,2644.10894,3745.95422,3358.078007,1742.755802,2103.451102,770.3964379,742.2666553,458.3383605,1560.906824,2601.35180664062,2916.31616210938,712.562651,2230.35985845235,4676.84895764729,3990.64459355142,5483.90007897683,2196.24828370714,2295.68781651655,1854.87300101289,2235.28340407494,4223.71,2675.8,3555.12,4709.14,4356.549434,1714.215797,1027.815037,1135.296192,1248.18244299101,2114.54909582736,2459.89047943249,2695.86768424609,5972.46401186838,978.189722,2642.65177806957,2591.08612608942,2602.4568893099,2855.61910818506,3827.82459349303,860.1543773,927.1250199,949.2904023,874.1456717,7305.846947933
2021-05-17,1552.74438476562,648.7610957,17834.5859375,11527.6044921875,2133.13354492188,604.0318491,382.9528715,,552.0340532,759.0069751,1898.148187,4059.031797,2652.194508,3769.209932,3381.699753,1763.958773,2116.444434,770.854819,740.3149938,462.1887539,1581.003624,2619.92504882812,2934.2587890625,721.9646339,2253.7753440478,4772.7583800483,4054.3488474357,5585.74125116506,2217.85911404403,2259.7628897155,1877.78445097619,2248.75277615401,4306.18,2661.84,3600.1,4747.37,4394.095446,1715.092113,1034.61222,1143.516766,1248.12992458604,2115.97950460423,2478.52212430973,2673.54426867753,6021.06989892366,985.6682915,2663.02601329513,2611.69149957131,2623.39842948791,2878.29353935946,3864.96627991219,866.6722539,937.0848056,958.8828865,882.6927198,7366.79371159302
2021-05-14,1554.21826171875,649.1908142,17833.75390625,11527.06640625,2145.76806640625,600.3952305,381.8013806,,550.3287631,759.7770363,1904.943943,4047.76344,2649.08893,3782.754632,3391.503132,1754.752299,2094.917874,767.0020627,739.1879611,467.3190765,1580.688072,2619.44555664062,2944.30883789062,719.7938406,2259.18018005638,4707.20889309529,4032.82168899681,5539.80578734125,2201.49222262814,2265.20752839484,1859.2296909858,2248.56797081428,4306.18,2660.77,3599.36,4747.37,4393.991982,1715.028154,1036.119101,1143.254379,1247.90074231706,2114.68836246159,2486.91958013276,2679.29566200975,6008.87832219428,991.2120065,2672.73305792071,2620.88784816924,2633.47838111641,2887.56585656831,3874.94709214436,870.1168809,937.3149717,957.0337853,887.0585711,7380.42854392231
2021-05-13,1552.58569335938,641.7597962,17376.36328125,11352.6630859375,2118.82983398438,588.8382219,376.6654956,,537.2582081,749.825243,1844.01483,3902.772117,2633.612519,3724.238047,3352.41414,1724.764555,2063.494499,750.2258743,723.1173177,458.8546924,1554.681672,2584.86206054688,2907.47875976562,710.1113767,2227.4527125118,4570.52671916697,3967.17261889481,5416.28641304929,2132.46168517066,2182.95367591737,1799.8414544513,2215.07484948023,4208.6,2618.1,3546.8,4625.75,4320.57901,1713.189727,1020.964816,1119.042788,1247.42678071054,2079.80250472128,2447.95023823223,2668.47476973034,5933.98532712657,983.7170114,2629.89499283712,2577.68492049986,2587.88830156945,2837.11861963826,3794.15579884118,858.2616624,921.6637852,947.2838547,868.7227294,7264.4243624024
2021-05-12,1551.33068847656,631.0458223,17151.642578125,11217.884765625,2082.2548828125,576.6642319,369.6481522,,551.4859643,746.2429439,1852.392841,3874.176473,2599.671213,3678.844351,3307.112596,1712.942868,2048.141604,745.5096323,718.9597237,452.250227,1529.529252,2546.1572265625,2870.75390625,696.8820383,2185.60481919942,4466.39117289754,3900.70497448305,5320.13290840842,2123.25608041384,2216.06566687261,1781.35888488647,2196.76723190313,4086.42,2620.98,3516.21,4517.8,4218.903438,1711.516917,1004.454154,1110.278043,1247.04690534706,2063.77062343831,2421.44930208953,2665.79936801716,5869.07279548596,968.9995359,2603.86816131193,2552.72357475252,2562.93906805781,2807.81483353762,3756.12086571621,850.0526246,902.6600539,925.428469,856.3891354,7184.35802977962
2021-05-11,1554.20910644531,643.2454738,17821.646484375,11461.412109375,2134.37622070312,592.8232745,376.3489291,,558.6082768,743.4846315,1907.182824,4000.109398,2633.796619,3753.006015,3369.201528,1751.018701,2098.283174,763.483779,741.6109119,469.3743193,1581.170744,2596.80834960938,2928.74267578125,709.5145043,2242.98593128223,4625.53243275682,3998.96684315773,5483.42256158788,2169.63131853506,2301.6331325487,1824.65921578701,2242.78505900726,4275.39,2654.96,3592.19,4700.16,4379.18148,1716.008176,1032.609014,1149.949205,1247.74180805852,2091.76010318922,2476.30310116712,2676.42415969363,5974.32085303781,993.5255819,2661.34522707167,2609.41158335363,2622.31160335678,2876.03580570076,3850.35328613549,866.6496995,930.3219722,942.9821312,887.1636457,7336.58435610507
2021-05-10,1555.36328125,654.7749923,17941.1484375,11564.666015625,2153.06079101562,599.5182957,383.2796249,,563.3346039,757.0920185,1903.642551,4017.516972,2655.81303,3795.681706,3411.296859,1777.123871,2119.929818,766.5935488,744.424302,472.8435146,1593.010344,2609.71264648438,2953.595703125,722.580648,2266.32568067603,4671.73565640975,4057.87078275176,5530.55848535889,2199.66714717077,2274.65032173228,1853.44334306154,2259.42712712552,4335.36,2665.97,3618.97,4741.88,4409.729699,1716.877707,1044.638018,1147.219361,1248.1185693914,2117.17535046682,2496.56908299903,2616.4251236449,6042.61234804636,1008.637877,2678.07685046982,2626.02499359683,2639.03371918729,2895.45778464128,3867.83846542368,872.8676093,941.4145436,954.8407917,897.1281879,7404.84212617879
2021-05-07,1555.88830566406,651.3127265,18343.796875,11680.35546875,2170.72412109375,603.6272747,381.427284,,570.1376103,761.6234768,1963.784489,4069.610186,2642.16108,3819.908054,3420.849513,1785.518587,2119.828647,778.5921609,759.9338625,486.7290432,1612.325764,2622.70922851562,2972.80297851562,719.0886041,2278.31993207781,4712.8677109151,4051.69452268437,5579.19497917419,2215.72307232164,2381.82530951574,1868.67355581653,2275.52925542173,4408.09,2689.64,3672.22,4844.03,4464.520114,1718.177523,1052.130526,1182.203366,1248.30616713252,2124.29707862557,2525.79094811439,2729.29592235507,6066.062524845,1010.990183,2724.18561712004,2674.26182250127,2690.59380505909,2956.76504101115,3975.12886365766,883.8223673,951.5868924,956.6397134,910.3243185,7474.87666459591
2021-05-06,1555.87512207031,645.9151055,18344.650390625,11680.900390625,2148.09545898438,596.5004522,379.7298783,,571.4206584,755.75881,1952.623189,4031.597629,2638.528616,3786.510237,3390.186247,1751.553613,2089.43303,772.2829905,750.3273175,479.9293896,1587.667076,2606.40478515625,2954.3701171875,715.8885262,2255.35899982697,4615.72872238463,3986.9547269049,5493.26399888291,2176.62578994782,2353.95701172997,1832.94889189844,2253.62619573195,4363.15,2661.96,3651.04,4765.4,4407.624308,1717.319051,1039.935423,1168.468023,1247.94723234752,2100.16305835251,2507.42188947955,2718.64184288873,6016.76508285494,1001.385905,2709.54912885085,2659.99260475815,2676.09983210989,2942.74855591774,3957.30677784104,878.6572654,939.1632242,951.9087117,894.308871,7413.90912715134
2021-05-05,1554.93298339844,640.4366548,18344.84375,11681.0234375,2135.9873046875,591.6519309,375.8268621,,568.9539712,753.8859187,1968.287704,4062.624301,2615.010184,3763.469636,3365.907912,1741.800985,2066.583815,770.770674,746.5088449,475.8844653,1582.408936,2589.65869140625,2930.82788085938,708.5302738,2243.86567702321,4590.49075653002,3938.95789671836,5482.47854265202,2183.70556120093,2408.12680872918,1826.64943869705,2250.28987185572,4322.93,2639.3,3615.66,4755.99,4361.680844,1717.751549,1033.031436,1168.474613,1247.86704373273,2083.2766160503,2486.89283084918,2716.18080057822,5974.49011779363,999.1217466,2681.92732939301,2632.9753868809,2647.3375668803,2910.6348524308,3916.15995273607,870.0181178,932.8902948,942.4529499,893.0183149,7363.02482557065
2021-05-04,1553.47155761719,635.9952561,18343.44140625,11680.1298828125,2131.19921875,588.7135995,370.4577689,,567.9118723,742.7947761,1979.627153,4079.684211,2619.830087,3766.417089,3361.511219,1727.620329,2075.719495,764.4817108,742.2910912,476.6671214,1574.656564,2573.50073242188,2930.34350585938,698.4083106,2245.4882549757,4578.59296684976,3902.11661360855,5395.4792447676,2157.01761383059,2449.21296798896,1798.54009087058,2259.6925980468,4308.21,2611.62,3622.91,4737.26,4351.38449,1715.840555,1035.956259,1165.614549,1247.30623163266,2059.1564306314,2487.4254187244,2711.87931523454,5983.381567748,997.3661731,2685.37392581573,2637.60938454208,2654.10673085344,2919.54024353685,3931.07408610045,869.668069,926.4984524,941.7521556,887.9062008,7353.21480349619
2021-05-03,1554.37634277344,630.389161,18343.494140625,11680.1630859375,2146.35668945312,588.2720801,364.8992023,,568.1378937,750.1082245,2026.842041,4136.613293,2633.018292,3778.611954,3370.205093,1729.013077,2071.066726,773.4719299,749.2604445,477.7128158,1574.081276,2585.27709960938,2951.1787109375,687.92892,2243.70307471613,4523.9124446049,3864.96336637436,5370.76676929081,2174.9229824288,2518.36015205942,1810.57776044503,2271.54790985384,4337.18,2640.66,3649.55,4780.12,4344.937212,1714.730654,1038.731306,1177.012779,1247.20131474407,2084.37190079827,2506.39217560511,2843.93620715933,5992.79731924186,1000.739616,2717.9281416383,2670.95383219612,2689.53298001395,2961.00006622311,4002.25745327116,875.7358379,928.0596049,936.7603679,894.7973207,7399.75336081582
2021-04-30,1553.23205566406,621.2978311,18343.767578125,11680.337890625,2133.52172851562,577.792473,358.0707784,,568.0763509,746.0824896,2057.052863,4201.851725,2612.128096,3757.658679,3337.005623,1704.928192,2056.075581,767.3405953,743.8032123,482.4264742,1562.655116,2563.64404296875,2938.234375,675.0556485,2228.11375525223,4394.09247502762,3792.86162531712,5276.8883630968,2157.18447584728,2583.25929200098,1790.09744895759,2266.89554898282,4270.98,2625.96,3647.72,4680.41,4287.061876,1714.322489,1033.250744,1173.318639,1247.10396521049,2061.4475559982,2503.69529301258,2932.60518829281,5971.52594644767,993.4201691,2720.43265425218,2674.93547816298,2696.40745672024,2969.78034020938,4028.10058906026,874.3664275,921.0815201,924.6646611,895.5218347,7373.07793402502
2021-04-29,1551.30224609375,628.8052662,18623.611328125,11757.5751953125,2151.64575195312,584.5031824,363.6408074,,572.9103437,746.0325742,2080.332558,4250.749834,2605.363473,3778.254773,3351.139132,1727.264007,2060.921306,775.4087525,752.1416385,484.8742008,1577.757691,2580.18530273438,2948.59619140625,685.5566803,2242.87608016746,4466.1314359534,3834.8901215047,5374.40108339395,2179.52881714881,2621.75757234248,1811.86062619872,2285.32554647682,4347.49,2672.08,3671.22,4752.17,4343.527737,1713.199442,1040.908408,1197.092242,1246.7999728743,2085.85611997688,2518.58694336321,2986.624242044,5990.21462937737,999.2188067,2736.36917865473,2690.91067776136,2711.8899585503,2985.56742595803,4046.30208741774,879.5915577,931.7420789,928.4907492,906.9630017,7430.17981414823
2021-04-28,1553.23913574219,621.3543477,18654.388671875,11682.970703125,2141.06420898438,581.319729,359.6913711,,576.1069868,746.0676856,2096.67267,4261.388142,2593.825188,3757.870982,3323.488227,1722.113944,2050.898848,775.2335202,756.9891709,482.3629978,1579.174271,2574.03637695312,2928.5537109375,678.1108191,2224.81395202958,4472.24322830713,3803.46600426879,5330.35580697352,2164.52598791849,2684.0170757991,1799.42883808302,2267.53560677085,4346.19,2676.9,3631.63,4739.86,4347.875613,1713.903375,1033.471552,1194.742861,1246.68791053123,2086.03684040742,2504.97169869867,3091.49233024718,5957.92245394952,991.0729026,2716.75157149485,2671.2310379029,2687.92798824593,2960.40828003517,4015.17774105658,873.070424,925.9518723,920.6636636,902.7297455,7399.96819673683
2021-04-27,1549.4384765625,617.6631227,18791.08203125,11686.482421875,2145.25,579.4128856,356.9139675,,568.1436898,745.0787222,2101.113523,4284.542173,2599.001629,3764.711005,3322.725362,1711.43601,2041.960918,767.6227522,754.8226824,487.1076578,1582.292036,2577.66479492188,2932.18505859375,672.8746674,2224.57789672442,4444.30278329965,3788.23496619134,5291.09711124417,2140.31127556362,2691.57995415069,1783.14548104688,2264.58952597476,4364.96,2655.13,3624.02,4710.18,4339.966542,1712.019196,1033.516279,1190.732331,1246.35986980068,2075.67803706361,2511.55552332173,3044.1249526465,5968.16916441264,993.744527,2717.95510492449,2670.41602243009,2687.11268846178,2960.16537529532,4014.64442651519,873.6799887,928.7321319,919.3678691,906.9969818,7405.31385300879
2021-04-26,1552.75915527344,617.2249296,18798.02734375,11688.822265625,2144.177734375,576.9593099,355.3104089,,570.5185413,745.3791954,2121.90154,4293.323392,2605.990643,3756.322321,3316.443887,1709.009571,2042.541469,768.0412767,755.9144499,490.6585497,1579.449051,2583.62060546875,2931.69580078125,669.8516422,2214.76423295473,4404.8071739137,3768.4633070982,5275.09409281735,2129.41345473006,2715.16414600228,1765.98246610371,2270.45224660713,4359.73,2656.72,3632.74,4703.12,4350.40752,1714.450667,1034.600224,1183.299083,1246.54720398334,2079.43024608568,2515.46010516558,3078.67380931896,5970.60578249131,993.1323954,2725.04290867148,2677.52963788817,2694.12117782467,2967.82883078226,4032.4245701541,875.7866204,927.7854678,919.8952971,905.2516504,7406.7055934977
2021-04-23,1553.51696777344,620.2122695,18721.388671875,11664.5400390625,2149.39306640625,576.1069515,355.2909581,,567.330565,749.1484851,2082.070064,4233.327269,2619.05464,3766.940183,3333.066996,1691.340182,2029.7417,761.1827,752.0624448,487.7993485,1572.707336,2578.55126953125,2938.38720703125,669.8148775,2209.65693443733,4312.88891717771,3752.17191510855,5225.26772384659,2108.0016344123,2644.3095566873,1743.04664697215,2264.69755476078,4307.07,2654.34,3628.39,4666.25,4326.611159,1714.651483,1028.75996,1177.296883,1247.06235826223,2072.91128325804,2509.70955844908,2973.56691054748,5963.23632094062,997.880078,2718.13375925542,2669.30413203243,2685.30109181114,2956.24485116631,4006.85274449722,875.2335118,926.425057,922.3740787,901.4079231,7388.70462052801
2021-04-22,1553.61901855469,615.6076334,18390.908203125,11539.322265625,2126.53344726562,565.985336,351.7238753,,563.6620575,750.3844227,2048.294172,4178.332003,2617.270871,3743.28927,3322.636562,1670.49193,2010.49407,752.4881196,738.4229059,481.1439842,1549.755256,2551.515625,2914.1611328125,663.0900091,2175.77611284658,4228.15456169308,3695.04728611401,5131.47872005018,2077.07854246834,2580.61668735857,1708.74607583038,2251.29961036108,4210.24,2631.44,3600.55,4564.01,4237.621115,1714.888379,1016.537653,1153.682884,1246.9478579473,2055.122232756,2484.88335714164,2927.73946930989,5902.37422592146,990.2526053,2689.10855889406,2641.038040928,2655.18506001338,2916.81312532073,3947.75371486305,867.5543978,911.2794994,911.1953132,886.4573258,7309.08044302622
2021-04-21,1553.08386230469,621.6696304,18458.80859375,11645.8154296875,2140.69970703125,570.9477175,356.0546917,,557.8610419,744.6505597,2060.327133,4171.201865,2638.717563,3770.629771,3352.783665,1685.404699,2027.809009,754.661385,738.6535309,490.6024385,1563.715331,2580.59008789062,2938.62255859375,671.2547116,2194.65759659347,4226.88003270329,3724.60686365931,5170.39225756432,2087.56047995545,2583.1343939645,1727.59307579233,2253.76129495233,4242.48,2644.13,3644.65,4586.03,4255.494191,1714.738512,1024.980568,1156.621444,1246.68012086097,2064.07958886412,2510.16488421231,2979.37429523393,5955.93124902296,995.9735948,2719.89821799565,2673.66029937574,2689.0201555466,2956.55761172003,4005.38260719312,876.2269919,922.0644215,923.4161005,893.3678628,7372.73104488201
2021-04-20,1552.8193359375,614.775198,18149.57421875,11536.6884765625,2120.33032226562,561.6704021,350.5661581,,560.736219,734.5526467,2023.970767,4131.658286,2628.633522,3738.954365,3329.817922,1662.367625,2005.120053,743.0526913,723.9596301,479.436309,1530.783211,2548.1728515625,2916.81298828125,660.9073512,2168.84689275013,4171.20011079009,3671.32338192539,5090.61370108622,2064.60436541745,2523.78312583064,1697.30191962468,2239.23338361153,4157.26,2614.07,3629.05,4470.69,4166.742574,1713.801951,1015.151115,1131.371163,1246.5454204541,2044.04717384004,2487.64556436402,2934.27651689903,5899.04787739606,988.4270832,2703.43144704473,2657.35551479536,2671.86769111331,2934.06781411645,3976.49359601554,871.3569536,906.3671649,911.4994758,879.3596879,7295.05644723014
2021-04-19,1552.40148925781,618.1765347,18367.58203125,11621.82421875,2133.4833984375,574.157434,354.0127264,,571.3245303,741.8701907,2057.484212,4171.260658,2615.287579,3759.947307,3344.107151,1677.037564,2008.106206,761.3749783,734.1565353,483.3838999,1551.469791,2560.79711914062,2927.70361328125,667.4051137,2191.54158264686,4295.34831774122,3725.71967900993,5209.23553136363,2075.70834821176,2569.81605390988,1715.17309401469,2243.98762485101,4271.74,2645.29,3652.42,4624.68,4257.425742,1712.607617,1023.890111,1147.251149,1246.51561451543,2079.75603467099,2506.10673463328,2979.32262964905,5932.03468830425,991.5827012,2720.13831901986,2675.02040507695,2689.829560248,2951.47429006051,3998.58443293214,876.7554797,920.8612603,920.9654418,889.9603729,7357.91942918417
2021-04-16,1550.85290527344,618.5858266,18595.599609375,11679.16796875,2147.38647460938,577.3134464,353.8142242,,569.4521643,742.8880794,2101.412103,4203.19287,2627.935166,3781.020798,3358.273781,1685.260372,2010.71161,758.9013012,741.2780333,492.0494322,1561.762436,2583.07275390625,2940.36572265625,667.0308543,2206.15783316366,4314.52430966203,3737.6418004625,5217.50902399185,2079.49253703601,2606.44804551418,1718.88332120225,2247.77073617572,4310.02,2654.77,3678.54,4694.63,4286.1429,1713.039548,1029.093142,1159.616493,1246.65961531846,2084.48122431486,2520.50871144921,3103.59701661503,5948.50949686635,994.8870823,2735.84321673617,2690.29679968344,2705.85218666209,2969.42749336721,4020.17312806358,882.0119199,930.0972196,923.9724228,900.1553988,7401.33575811332
2021-04-15,1552.63549804688,615.871046,18561.599609375,11640.2568359375,2131.96752929688,572.8039623,352.5260741,,565.1157904,738.6108906,2111.552159,4239.028022,2607.829522,3763.525666,3335.532792,1683.462762,2009.581485,756.7319099,736.5131091,489.8685964,1550.501596,2574.560546875,2926.1025390625,664.6023918,2193.00140710424,4290.57869347365,3709.90284836858,5182.2363755505,2070.49155832213,2617.1530101017,1709.06502720034,2239.81312513835,4272.85,2635.98,3670.47,4672.2,4243.705841,1715.183555,1024.35289,1152.87156,1246.99273001522,2069.26481483743,2513.04783963196,3209.79893288688,5919.32590756343,986.5934884,2727.93529089137,2682.98919363667,2698.68210677214,2962.31237972821,4012.73870047206,878.902142,927.1445011,920.1739667,898.251175,7378.90861920907
2021-04-14,1549.71203613281,612.1353734,18342.001953125,11516.501953125,2100.42529296875,570.9305836,350.6582599,,566.062554,731.3431339,2074.07053,4179.304957,2583.51842,3720.920478,3293.596977,1677.623816,1995.755278,748.5156698,731.031925,485.4840815,1548.073691,2549.369140625,2899.64624023438,661.0810501,2186.41628450774,4291.39501482444,3680.91321375128,5159.55786627612,2049.98423293031,2601.84131314133,1696.75039220303,2218.88085774094,4269.43,2609.84,3622.65,4665.52,4220.07343,1710.459401,1015.396042,1140.921784,1245.9447650399,2055.93172989458,2484.75276536104,3143.06816075205,5852.48142204669,974.810166,2691.02954200002,2646.26463264338,2661.28229714978,2919.81681050914,3952.87476619807,867.9502209,923.0691243,916.8426951,891.0856151,7306.1589781525
2021-04-13,1549.85144042969,606.7104293,18480.634765625,11555.998046875,2106.95581054688,564.5151663,347.6049367,,562.6603673,727.502427,2087.179351,4195.918943,2582.138178,3726.534859,3294.935191,1661.384256,1981.675547,744.9544613,726.5978155,490.0285904,1540.141511,2557.25927734375,2912.193359375,655.3247508,2179.04332449154,4222.81923088831,3642.71333226369,5092.16934512709,2042.77085232089,2634.51781556539,1696.62802846703,2204.69233880627,4223.82,2601.7,3650.76,4616.6,4177.463304,1711.65812,1011.896922,1133.639726,1246.04311953056,2053.22866539919,2486.28006545421,3201.46179115875,5855.6011127999,976.7677457,2718.54971318404,2674.5227354883,2690.99333382878,2954.51253741233,4015.8432651332,874.4082442,920.2068888,909.2829529,893.5107398,7323.33696082932
2021-04-12,1548.82275390625,610.2193636,18344.810546875,11521.7685546875,2101.60180664062,570.0953323,351.0719629,,562.6612422,726.2914471,2061.24521,4156.789638,2575.747856,3729.550865,3297.5169,1662.792798,1975.347252,745.4447028,724.0626481,485.5280459,1544.395031,2552.21997070312,2903.91650390625,661.8609866,2190.40718079632,4265.60042864889,3655.81271482821,5147.57154693211,2042.08041315605,2601.63352944223,1703.25507473554,2199.11824314567,4257.45,2587.73,3630.79,4671.25,4220.086175,1708.851172,1013.910111,1131.653899,1245.41671244536,2042.40512093032,2485.38920253714,3110.33980066254,5852.36281979265,975.2629884,2695.48416634663,2651.74361947666,2667.99314882824,2926.10190899231,3962.21558605147,869.4564287,923.7285411,916.5539265,890.9346349,7297.69847493169
